"date","close","volume","open","high","low"
"2013/09/23","171.7500","5200468.0000","172.2700","172.4000","171.1600"
"2013/09/20","172.4700","3661884.0000","174.1000","174.1100","172.3700"
"2013/09/19","173.7800","3820343.0000","174.4800","174.5500","173.5300"
"2013/09/18","174.0100","5218207.0000","171.9400","174.4690","171.5100"
"2013/09/17","171.9900","4169437.0000","171.3900","172.0300","171.3900"
"2013/09/16","171.3000","3640390.0000","172.0900","172.1600","170.9600"
"2013/09/13","170.1800","4203871.0000","170.0500","170.3600","169.6500"
"2013/09/12","169.9400","5813033.0000","170.2500","170.4600","169.6400"
"2013/09/11","170.2900","3355619.0000","169.5400","170.3088","169.2400"
"2013/09/10","169.7200","3259006.0000","169.5200","169.8000","169.1600"
"2013/09/09","168.5500","3050115.0000","167.3500","168.6100","167.3200"
"2013/09/06","166.8900","3803360.0000","167.3900","167.8500","165.3500"
"2013/09/05","166.7600","3313792.0000","166.7300","167.2600","166.6100"
"2013/09/04","166.5900","3505634.0000","165.2900","166.8900","165.0000"
"2013/09/03","165.2200","2966070.0000","166.0800","166.4400","164.5600"
"2013/08/30","164.4000","3993928.0000","165.3800","165.3800","164.0200"
"2013/08/29","165.0400","3701078.0000","164.3700","165.8900","164.2600"
"2013/08/28","164.7500","5622659.0000","164.1200","165.3400","163.9000"
"2013/08/27","164.1900","5221463.0000","165.2300","165.8399","164.0600"
"2013/08/26","166.8800","2100323.0000","167.6900","168.1900","166.7999"
"2013/08/23","167.5400","3304129.0000","167.4100","167.7100","166.6500"
"2013/08/22","166.9100","4988986.0000","165.7500","168.5900","165.7500"
"2013/08/21","165.4100","5584201.0000","165.9800","166.8900","165.0600"
"2013/08/20","166.4400","5841652.0000","165.9000","167.0500","165.7300"
"2013/08/19","165.6500","3636970.0000","166.5300","167.0700","165.6400"
"2013/08/16","166.7200","4169382.0000","166.9300","167.5000","166.3700"
"2013/08/15","167.2300","3411469.0000","168.2600","168.2600","166.9601"
"2013/08/14","169.6700","2849526.0000","170.4000","170.6800","169.5950"
"2013/08/13","170.5800","2046266.0000","170.2800","170.8000","169.3000"
"2013/08/12","169.9700","2217696.0000","169.3500","170.2100","169.2800"
"2013/08/09","170.2300","2865771.0000","170.4800","170.9900","169.6300"
"2013/08/08","170.7000","3009899.0000","170.9100","171.0700","169.8300"
"2013/08/07","170.1100","3255277.0000","170.1100","170.3300","169.4400"
"2013/08/06","170.7800","2477323.0000","171.3000","171.4200","170.2700"
"2013/08/05","171.6900","1766752.0000","171.4900","171.8700","171.2600"
"2013/08/02","171.8600","3535539.0000","171.1900","171.8800","170.9700"
"2013/08/01","171.5500","3638085.0000","170.8800","171.7200","170.8100"
"2013/07/31","169.5500","5482625.0000","169.8600","170.7500","169.4000"
"2013/07/30","169.4900","3488076.0000","170.0200","170.1800","169.0900"
"2013/07/29","169.5200","3498507.0000","169.6000","169.9600","169.0110"
"2013/07/26","170.0200","4554931.0000","169.1200","170.0700","168.4100"
"2013/07/25","169.7900","5876136.0000","169.1300","169.9700","168.8400"
"2013/07/24","169.4700","4734542.0000","170.7100","170.7600","169.0900"
"2013/07/23","170.0700","5566653.0000","170.7500","170.7600","169.9600"
"2013/07/22","170.4200","3308301.0000","170.3500","170.6574","169.9300"
"2013/07/19","170.1500","4173842.0000","169.4300","170.1500","169.2005"
"2013/07/18","169.7600","4448778.0000","169.1900","170.1700","169.1000"
"2013/07/17","168.8000","3596126.0000","169.0700","169.3600","168.6300"
"2013/07/16","168.4400","5123424.0000","169.1600","169.2600","167.9800"
"2013/07/15","169.1500","3323092.0000","168.8500","169.2900","168.5800"
"2013/07/12","168.4000","3454577.0000","168.3000","168.7500","168.0300"
"2013/07/11","168.4600","4168178.0000","167.9800","168.4900","167.4300"
"2013/07/10","166.0600","6205439.0000","165.8400","166.6300","165.5000"
"2013/07/09","165.9900","4509620.0000","165.8300","166.2200","165.1400"
"2013/07/08","164.8100","4653208.0000","164.7300","165.2600","164.4401"
"2013/07/05","163.9100","4941781.0000","163.3200","163.9300","162.1401"
"2013/07/03","162.1200","3214206.0000","161.3000","162.5900","161.0700"
"2013/07/02","161.9500","6510700.0000","161.9300","163.1300","161.3200"
"2013/07/01","162.2100","20042360.0000","162.1200","163.3200","161.8800"
"2013/06/28","160.8800","7062266.0000","161.4800","162.2500","160.7100"
"2013/06/27","161.9100","5220032.0000","161.9600","162.6600","161.8000"
"2013/06/26","160.9700","8948109.0000","160.7153","161.3300","160.0900"
"2013/06/25","160.2114","5867774.0000","160.1400","160.7900","159.0500"
"2013/06/24","158.6400","7071928.0000","159.0200","160.0600","157.3500"
"2013/06/21","160.7000","7215679.0000","161.2600","161.4200","159.1200"
"2013/06/20","160.2090","7577600.0000","162.6900","162.9099","159.7700"
"2013/06/19","164.3900","4702179.0000","166.4300","166.9100","164.2100"
"2013/06/18","166.5700","2919930.0000","165.3600","166.8400","165.3600"
"2013/06/17","165.3600","5003840.0000","165.1400","166.0600","164.3800"
"2013/06/14","164.0200","4786862.0000","164.8500","165.5000","163.7300"
"2013/06/13","165.0700","3503637.0000","162.4500","165.3300","162.1200"
"2013/06/12","162.6000","4588052.0000","165.0700","165.2100","162.4100"
"2013/06/11","163.9700","4922149.0000","164.1000","165.3800","163.5800"
"2013/06/10","165.6000","3079036.0000","166.1400","166.2299","165.1900"
"2013/06/07","165.6200","5406020.0000","164.6900","165.7800","163.9900"
"2013/06/06","163.5200","4347977.0000","162.0300","163.5400","161.0600"
"2013/06/05","162.0400","5272183.0000","163.9000","164.2200","161.9300"
"2013/06/04","164.4200","6079132.0000","165.2900","165.9300","163.5600"
"2013/06/03","165.1700","6638161.0000","164.6600","165.2700","163.4710"
"2013/05/31","164.3000","4370180.0000","166.1900","167.1300","164.0800"
"2013/05/30","166.7000","3594482.0000","166.2200","167.4400","166.0701"
"2013/05/29","166.0400","4397272.0000","166.2700","166.6300","165.1700"
"2013/05/28","167.1700","8144396.0000","167.9400","168.6230","166.6600"
"2013/05/24","166.1500","4160023.0000","165.3100","166.1700","164.8200"
"2013/05/23","166.3000","8834237.0000","165.0000","166.7499","164.7800"
"2013/05/22","166.7900","10479580.0000","168.2000","169.9300","166.0300"
"2013/05/21","168.0500","4625581.0000","167.9400","168.6500","167.3430"
"2013/05/20","167.8400","4559528.0000","167.6500","168.4300","167.4600"
"2013/05/17","167.8000","5526505.0000","166.8000","167.8800","166.5600"
"2013/05/16","166.1700","5641305.0000","166.6200","167.2000","165.9300"
"2013/05/15","166.9700","3116167.0000","165.8100","167.2800","165.7500"
"2013/05/14","166.1300","3460085.0000","164.5000","166.1800","164.4900"
"2013/05/13","164.3700","2078006.0000","164.0200","164.6200","163.6590"
"2013/05/10","164.2300","3416981.0000","163.8300","164.3100","163.3300"
"2013/05/09","163.7200","3466909.0000","164.0900","164.5200","163.2900"
"2013/05/08","164.1600","3106610.0000","163.2500","164.2000","163.1600"
"2013/05/07","163.3900","5880258.0000","162.9500","163.4700","162.4900"
"2013/05/06","162.5600","2554231.0000","162.3100","162.8199","162.2300"
"2013/05/03","162.1300","2493279.0000","161.9400","162.6999","161.8400"
"2013/05/02","160.5400","2681961.0000","159.4700","160.6750","159.3400"
"2013/05/01","159.1000","4700354.0000","160.1300","160.2100","158.8900"
"2013/04/30","160.4500","3484943.0000","160.0800","160.5100","159.4000"
"2013/04/29","160.1000","2231293.0000","159.4400","160.4400","159.2100"
"2013/04/26","159.0000","2477111.0000","159.1000","159.3700","158.5200"
"2013/04/25","159.3400","2346832.0000","159.0900","160.0450","158.9000"
"2013/04/24","158.5900","3592345.0000","158.6200","159.0660","158.3300"
"2013/04/23","158.6000","4890184.0000","157.7300","158.7100","156.9500"
"2013/04/22","157.0000","2613505.0000","156.5500","157.3000","155.5100"
"2013/04/19","156.1700","2062893.0000","155.2300","156.3100","154.8900"
"2013/04/18","154.9200","3978540.0000","156.1200","156.1600","154.3100"
"2013/04/17","155.8200","4164187.0000","157.0700","157.0900","155.0500"
"2013/04/16","158.2000","4662159.0000","157.0800","158.2600","156.6800"
"2013/04/15","155.9250","5251349.0000","158.7900","158.9050","155.8700"
"2013/04/12","159.5800","2651368.0000","159.4600","159.8100","158.7100"
"2013/04/11","160.0000","3774866.0000","159.5000","160.4971","159.3200"
"2013/04/10","159.4800","4126140.0000","157.9400","159.6300","157.9000"
"2013/04/09","157.5100","4601590.0000","157.2500","158.0900","156.7400"
"2013/04/08","156.9300","2572017.0000","156.0100","157.0000","155.5200"
"2013/04/05","155.9700","5241932.0000","154.7000","156.1100","154.5299"
"2013/04/04","156.6400","4383657.0000","156.1900","156.9200","155.8700"
"2013/04/03","156.0400","3918116.0000","157.6900","157.8100","155.5800"
"2013/04/02","157.5800","3322088.0000","157.4000","157.9790","157.1500"
"2013/04/01","156.8400","2315317.0000","157.3800","157.6900","156.4400"
"2013/03/28","157.3600","3363470.0000","156.8600","157.6200","156.6200"
"2013/03/27","156.9000","4099051.0000","156.0110","157.0100","155.7500"
"2013/03/26","157.0100","3359908.0000","156.4300","157.0100","156.1900"
"2013/03/25","155.8200","3197479.0000","156.8100","157.0800","155.1300"
"2013/03/22","157.0800","3395288.0000","156.3500","157.0800","156.2300"
"2013/03/21","155.8600","4698775.0000","156.2600","156.8000","155.6000"
"2013/03/20","157.1600","3637851.0000","157.0100","157.4595","156.7700"
"2013/03/19","156.1600","4446868.0000","156.8500","157.0000","155.0950"
"2013/03/18","156.4200","5762682.0000","155.8200","157.1401","155.7190"
"2013/03/15","157.3700","5419808.0000","157.3700","157.5550","156.8301"
"2013/03/14","157.5500","3797046.0000","157.1100","157.6100","157.0300"
"2013/03/13","156.6700","3367685.0000","156.5800","156.9299","156.0400"
"2013/03/12","156.4500","4131264.0000","156.7500","156.8900","156.0100"
"2013/03/11","156.8200","1829822.0000","156.1300","156.8400","155.9400"
"2013/03/08","156.2800","3647969.0000","156.2800","156.4400","155.4700"
"2013/03/07","155.6200","2237574.0000","155.5000","155.7750","155.3300"
"2013/03/06","155.3500","3671078.0000","155.6600","155.7200","154.9600"
"2013/03/05","155.0300","3989620.0000","154.4300","155.4950","154.4300"
"2013/03/04","153.6400","2760486.0000","152.5400","153.6700","152.3100"
"2013/03/01","152.8800","16383770.0000","151.8400","153.1150","151.1700"
"2013/02/28","152.5000","7664237.0000","152.7000","153.6500","152.2500"
"2013/02/27","152.6300","4251687.0000","150.6700","153.1000","150.5100"
"2013/02/26","150.7900","6487484.0000","150.4700","150.9499","149.4900"
"2013/02/25","149.7700","6424633.0000","153.4200","153.6200","149.7600"
"2013/02/22","152.6300","2549938.0000","151.9400","152.6300","151.5378"
"2013/02/21","151.1800","3668955.0000","151.6900","151.7000","150.6950"
"2013/02/20","152.0600","3032716.0000","153.9400","153.9700","152.0600"
"2013/02/19","154.0000","2924424.0000","153.1300","154.0700","153.1300"
"2013/02/15","152.9500","5516279.0000","153.2200","153.3600","152.3200"
"2013/02/14","153.1200","2623768.0000","152.4200","153.2430","152.2800"
"2013/02/13","152.9400","3633300.0000","153.1100","153.3800","152.4900"
"2013/02/12","152.8400","1582148.0000","152.5500","153.0700","152.3807"
"2013/02/11","152.5000","1553186.0000","152.5400","152.6500","152.1600"
"2013/02/08","152.5500","2241090.0000","152.0200","152.6500","151.9700"
"2013/02/07","151.7800","2908426.0000","151.9700","152.1000","150.6200"
"2013/02/06","151.9600","2952871.0000","151.2800","152.0200","151.1800"
"2013/02/05","151.7600","3218018.0000","151.1200","152.2400","151.0600"
"2013/02/04","150.3700","4015849.0000","151.1100","151.3400","150.2000"
"2013/02/01","152.0300","3408034.0000","151.3600","152.1800","151.1500"
"2013/01/31","150.4600","4648880.0000","150.6800","151.1300","150.3700"
"2013/01/30","150.8600","2929567.0000","151.3900","151.6998","150.6900"
"2013/01/29","151.4200","2612945.0000","150.5000","151.6100","150.4400"
"2013/01/28","150.9200","3028242.0000","151.0900","151.0900","150.2800"
"2013/01/25","150.9200","3390363.0000","150.6700","150.9900","150.2110"
"2013/01/24","150.1800","3398325.0000","149.9100","150.8900","149.7600"
"2013/01/23","150.1400","2950855.0000","149.9000","150.2400","149.6110"
"2013/01/22","149.8600","2754391.0000","149.1000","149.8800","148.7250"
"2013/01/18","149.1300","2623860.0000","148.7200","149.2300","148.1800"
"2013/01/17","148.7400","4587116.0000","148.4200","149.1600","147.4800"
"2013/01/16","147.7400","4299887.0000","147.4900","148.0200","147.3500"
"2013/01/15","147.8000","4831790.0000","147.0000","147.9300","146.9300"
"2013/01/14","147.7400","3663735.0000","147.6300","147.8000","147.1600"
"2013/01/11","147.8700","1771259.0000","147.7900","147.8740","147.3400"
"2013/01/10","147.8000","3069928.0000","147.5000","147.8200","146.7000"
"2013/01/09","146.6900","2759011.0000","146.5800","147.0500","146.3800"
"2013/01/08","146.3000","3973807.0000","146.4400","146.6300","145.7250"
"2013/01/07","146.7000","1751491.0000","146.5900","146.8400","146.1600"
"2013/01/04","147.1600","3301741.0000","146.6900","147.3400","146.4100"
"2013/01/03","146.4400","4482268.0000","146.7000","147.1000","146.0700"
"2013/01/02","146.6300","4930044.0000","145.8500","146.8200","145.4600"
"2012/12/31","143.1400","6807959.0000","140.4000","143.2600","140.2400"
"2012/12/28","140.6400","4737761.0000","141.3700","142.1220","140.6100"
"2012/12/27","142.2500","4357381.0000","142.5200","142.7800","140.6200"
"2012/12/26","142.3900","3223909.0000","143.3500","143.4100","142.0700"
"2012/12/24","143.0600","1836182.0000","143.2300","143.2700","142.9101"
"2012/12/21","143.5100","5715723.0000","142.8700","143.8000","142.6500"
"2012/12/20","144.8300","5155445.0000","144.0600","144.8300","143.6900"
"2012/12/19","144.0300","4958493.0000","145.2500","145.2700","143.9600"
"2012/12/18","146.0500","5471177.0000","144.6200","146.1400","144.4100"
"2012/12/17","144.3400","5666894.0000","143.1000","144.4400","143.0500"
"2012/12/14","142.7600","3203989.0000","142.9400","143.1900","142.4800"
"2012/12/13","143.2600","4064461.0000","144.0500","144.4500","142.8900"
"2012/12/12","144.1600","5797355.0000","144.6300","145.1600","143.9500"
"2012/12/11","143.9600","6740105.0000","143.6900","144.7200","143.6100"
"2012/12/10","143.1300","9889374.0000","142.8400","143.4200","142.7500"
"2012/12/07","143.0000","6025444.0000","143.1700","143.2700","142.2800"
"2012/12/06","142.5000","6309896.0000","141.9900","142.6300","141.7600"
"2012/12/05","142.0600","4380096.0000","141.9800","142.7400","140.9600"
"2012/12/04","141.8000","3461510.0000","142.0400","142.4500","141.4600"
"2012/12/03","142.0400","4010276.0000","143.4100","143.5400","141.9300"
"2012/11/30","142.7100","2624340.0000","142.7500","143.0100","142.2500"
"2012/11/29","142.7100","3443133.0000","142.6000","143.1100","141.9682"
"2012/11/28","142.0100","2918780.0000","140.3300","142.1300","139.5800"
"2012/11/27","140.9300","1970745.0000","141.5100","141.9700","140.8100"
"2012/11/26","141.7800","2865518.0000","141.2400","141.7800","140.7800"
"2012/11/23","141.8300","1788929.0000","140.7300","141.9600","140.6100"
"2012/11/21","140.0800","4304743.0000","139.8600","140.1300","139.6200"
"2012/11/20","139.7900","2072588.0000","139.4900","139.9800","138.6600"
"2012/11/19","139.7400","3735266.0000","138.4700","139.7400","138.3893"
"2012/11/16","136.8400","4329903.0000","136.4000","137.1800","135.2499"
"2012/11/15","136.2800","2905500.0000","136.5200","137.0400","135.7100"
"2012/11/14","136.5800","3405038.0000","138.8000","138.9710","136.1700"
"2012/11/13","138.3200","2777066.0000","138.0800","139.8100","137.9300"
"2012/11/12","138.8700","2144112.0000","139.1516","139.3800","138.5301"
"2012/11/09","138.6000","4112413.0000","138.1900","140.0199","138.1100"
"2012/11/08","138.5800","6390634.0000","140.2800","140.9700","138.5300"
"2012/11/07","140.2500","4675384.0000","142.2600","142.2600","139.6400"
"2012/11/06","143.5100","2637006.0000","142.8700","144.0900","142.7300"
"2012/11/05","142.4100","1818094.0000","141.9300","142.7300","141.5000"
"2012/11/02","142.1000","3895270.0000","144.2800","144.2800","141.9990"
"2012/11/01","143.4600","10818090.0000","142.2300","143.5900","142.1100"
"2012/10/31","141.4800","4116080.0000","142.4500","142.6200","141.2500"
"2012/10/26","141.9300","2126153.0000","141.9300","142.4100","140.9700"
"2012/10/25","142.0200","4366417.0000","142.6200","142.8501","141.1700"
"2012/10/24","141.5900","2069960.0000","142.4900","142.6800","141.3800"
"2012/10/23","141.9500","2739491.0000","142.4800","142.6300","141.4200"
"2012/10/22","144.0200","2758109.0000","143.7600","144.2500","142.8600"
"2012/10/19","143.8600","2701312.0000","146.1600","146.1600","143.6400"
"2012/10/18","146.4700","4497642.0000","146.4500","147.1300","145.9429"
"2012/10/17","146.7800","2008146.0000","146.2600","146.9300","146.0100"
"2012/10/16","146.2000","2968031.0000","145.3600","146.2400","145.2500"
